mean_r,mean_g,mean_b,std_r,std_g,std_b,lab_L,lab_a,lab_b,sharpness,entropy,edge_density
160.588867188,139.9453125,140.451171875,41.5238061553,38.7618043701,42.6595071856,59.6142512264,7.88981089256,2.73933066026,0.0135046467185,4.74149832638,0.4541015625
70.2392578125,51.7412109375,43.490234375,33.9450150208,29.1192057826,26.3140569303,22.9590585377,7.00356936517,8.35131149499,0.0227224174887,4.50424188632,0.490234375
132.409179688,128.997070312,125.889648438,49.0268137902,44.1275781737,39.9769041022,53.554981946,0.701156460277,1.96822695537,0.0129990437999,4.5402056103,0.3095703125
137.231445312,136.850585938,133.302734375,50.3415885191,48.144072313,49.4354075919,56.4175330317,-0.294008386789,2.09123904535,0.0330066606402,5.1141599846,0.7451171875
132.607421875,140.896484375,129.219726562,44.0998089343,57.6127548282,67.4336737324,56.9465698698,-4.37187201968,5.85518373513,0.0645489692688,5.22024180461,0.67578125
132.21484375,108.594726562,92.1953125,43.341268566,32.6989525158,19.1931215681,47.376734535,7.04962521708,12.2376526893,0.0199972838163,4.67025845649,0.5634765625
104.059570312,89.2841796875,74.521484375,58.3094968932,59.6614005741,53.5284088503,37.9438073658,3.77897005263,10.5790204575,0.0412231534719,5.20536938917,0.6953125
106.974609375,96.46484375,86.8076171875,44.441448267,45.4163114108,47.2158968838,40.9451998062,2.79249087857,7.27919934758,0.03212043643,4.99102067261,0.66796875
114.205078125,107.623046875,126.696289062,49.1053051089,46.0869009328,60.8205491999,46.1347189,7.34568916775,-9.18741849386,0.0240679457784,4.28141956948,0.41796875
83.0419921875,80.248046875,64.0283203125,38.5539799433,30.9868765709,26.7933384822,33.5638800817,-1.99190506336,9.89909799751,0.0208741240203,4.6740833896,0.59375
158.875976562,151.08203125,147.369140625,33.5398732071,40.7331386389,52.331840668,62.7258167598,2.83031882068,3.48762023297,0.02292198129,4.34728750943,0.40234375
120.602539062,116.274414062,114.681640625,48.2049987824,43.2017872719,46.7038564768,48.6511918987,1.2549605133,1.61496389612,0.0173360854387,4.90748140963,0.51953125
113.99609375,109.099609375,102.200195312,58.0931531066,55.9447607006,50.0368415048,45.1972602886,0.880545906575,4.18781369585,0.0404699221253,4.98798874468,0.6611328125
127.983398438,104.62109375,88.2783203125,42.6890180661,35.5881797712,34.1451645825,45.8078176035,7.09781360588,12.7935310962,0.0381155200303,4.78612988031,0.75390625
129.401367188,128.33203125,125.903320312,41.1272325345,43.358934225,43.4614752709,53.2804475077,0.184982224233,1.58453368522,0.0177982449532,4.90555705633,0.57421875
176.751953125,187.708984375,192.822265625,40.3739477912,41.2722392388,45.156559821,75.1142292193,-2.77907830599,-3.79883761126,0.0310768540949,4.66959843824,0.494140625
106.485351562,129.727539062,105.043945312,35.7408448214,39.0010639804,23.6571173566,51.5773572893,-12.8797474684,10.2618836268,0.0203421637416,4.73344957185,0.59765625
50.443359375,51.52734375,49.720703125,68.5956841615,72.8002352491,69.2064966658,20.9247058895,-0.604271081576,0.854564102095,0.0381475128233,3.68146398872,0.42578125
106.38671875,113.158203125,145.602539062,41.9333182921,40.569317261,33.4849726294,47.936513355,5.69500877407,-18.6781795988,0.0192389283329,4.11319979426,0.25390625
162.211914062,141.73828125,128.825195312,61.3679589158,58.2961681592,60.1139844213,59.5533330265,5.77942069779,9.89262912288,0.0655992627144,5.21100194766,0.7626953125
120.389648438,119.052734375,116.470703125,61.2405886446,60.5747629511,60.8307648661,48.9137299298,0.113684075418,1.6233772292,0.0725123137236,5.22898778086,0.755859375
125.385742188,144.411132812,66.529296875,46.2404617681,53.0727124401,29.7412855063,56.9178676841,-18.5735864747,38.6711285793,0.0113500226289,4.9546254125,0.669921875
177.592773438,154.822265625,113.694335938,34.8563904555,37.182505604,37.2036116247,64.8309029552,2.76929567733,24.5163793702,0.0612532421947,4.78986785031,0.8095703125
126.3671875,130.764648438,120.350585938,60.0788701799,64.6579663882,63.7642075134,52.9389914528,-3.22607598644,5.29708667912,0.0383678972721,5.09107267137,0.62109375
136.79296875,133.443359375,131.2890625,70.7528717213,71.7390066358,72.1280764448,54.4121580154,1.0096446439,1.76013420064,0.0522500425577,5.21970653329,0.630859375
113.387695312,106.428710938,102.6953125,65.8619908656,70.4624567305,74.7203963739,44.1297210399,2.76147481206,3.46636507345,0.0336895249784,5.33539487259,0.69140625
140.133789062,129.016601562,104.157226562,51.1893378686,55.1515376685,59.7616169941,53.5853297269,0.71197179599,15.4463352668,0.0142003968358,5.22887750998,0.7451171875
95.138671875,103.362304688,98.76171875,40.0149423823,43.636287322,46.3782623871,42.325964462,-3.91558115132,1.66940875306,0.0121944900602,4.87036399814,0.501953125
158.943359375,158.465820312,138.009765625,28.980406818,33.2305042073,37.6137584736,64.6143852033,-2.98187890086,10.6599873622,0.0119620542973,4.26364444663,0.2255859375
95.12890625,72.7265625,50.138671875,64.2581842457,55.6056974716,47.5656650207,31.729052989,6.75490320395,16.5852081942,0.0517956465483,5.00402218618,0.61328125
140.264648438,134.553710938,123.232421875,42.2442821606,40.3163157823,35.2788097528,55.935802195,0.191003444848,6.70956427502,0.0314644873142,4.818961159,0.6279296875
121.1328125,105.624023438,64.4599609375,71.522614004,55.0457218427,61.1557019521,44.7489107461,0.635403782429,25.4441991282,0.0323384851217,4.89980479193,0.6298828125
98.1240234375,99.796875,85.2490234375,64.9462612069,60.0268636965,60.1864250539,40.6206210226,-3.33519383874,8.18886396136,0.025382809341,4.74536384226,0.5078125
120.82421875,114.649414062,112.129882812,87.2694863144,86.0276183149,85.4253930567,46.6433242927,2.3032609734,2.27448311987,0.0410286076367,5.25827854319,0.673828125
131.99609375,140.350585938,126.275390625,35.1024447206,35.7212671309,42.3676055938,57.1130253077,-5.54306327838,6.73404783149,0.0271374732256,4.83793289285,0.6845703125
118.697265625,110.55078125,98.75390625,30.8144673615,45.0970022148,71.0638191416,46.9211173698,3.49093745555,8.91083010849,0.0125988246873,4.88745333462,0.3994140625
170.004882812,169.3515625,159.848632812,39.1634816694,47.8589586121,62.7407203211,68.8123316759,-0.848869867618,5.53422334547,0.0442215017974,4.91791236095,0.6494140625
122.264648438,146.641601562,89.4990234375,33.3685515814,35.4368864003,23.9147247851,57.7339773501,-18.1499116261,27.5772489845,0.0168027877808,4.50026609375,0.427734375
141.025390625,119.07421875,86.986328125,36.6631272833,32.4718682239,29.6256561207,51.0556983588,3.87955327547,20.8363505979,0.0253641661257,4.65292854508,0.4990234375
183.66796875,162.282226562,134.80078125,64.5398610279,62.4382932611,56.2307550357,66.9730050206,3.80069710004,17.0603296516,0.0249367579818,5.19428205968,0.6728515625
130.71875,131.53515625,122.961914062,78.2312090557,76.0240294967,71.4058158811,53.1613727051,-1.69447398928,4.46342563723,0.0684402212501,5.34182827122,0.744140625
136.540039062,133.552734375,133.747070312,46.9247065454,45.390333501,40.4293062024,55.5102552312,1.52424233767,0.115108348813,0.0222939904779,5.02227722442,0.7216796875
129.567382812,123.034179688,132.264648438,64.4706309604,57.8248449971,57.4068647922,51.4967736719,4.87672598099,-4.15797784839,0.0151102244854,5.16448299098,0.6474609375
148.654296875,138.501953125,65.34765625,45.7682428311,47.0282702139,23.0609805219,56.7343042421,-5.70025242714,39.1772776609,0.0212478525937,4.7919340981,0.494140625
108.42578125,109.703125,98.380859375,33.8273759931,33.6080892362,36.877323349,45.5661889763,-2.59134949254,6.27835832685,0.0439486205578,4.69257815202,0.5126953125
166.23046875,153.1328125,121.33203125,44.3628901761,40.3970278714,52.6770740479,63.5512587217,1.4375887177,18.7017761255,0.0280514135957,4.87274093517,0.6298828125
65.3125,81.3505859375,78.748046875,24.136817054,35.0328408934,22.6272658589,32.9402864931,-6.00527972003,-0.892993267788,0.00808297563344,4.42232821244,0.3134765625
148.124023438,122.829101562,116.291992188,65.4920919682,58.9787360117,57.8755879959,52.7867740005,9.12587188201,7.42394006294,0.0771996974945,5.14260462529,0.7119140625
109.5703125,114.712890625,127.168945312,68.4895274378,70.2764184494,74.9624109741,46.6416327119,0.979335726464,-7.36608377963,0.0292140580714,5.14392667591,0.6298828125
59.29296875,45.7197265625,37.138671875,50.5977946709,45.8367790534,42.0428342377,19.7746183032,4.68948106028,7.63859252255,0.0222400613129,4.66668708155,0.4541015625
86.1201171875,99.43359375,84.3544921875,52.3048103815,56.276343522,53.1202784606,39.6035876174,-7.89081016888,6.79635856512,0.0798966437578,5.14319057643,0.8037109375
151.859375,118.280273438,108.233398438,53.8935016629,50.1725203509,51.2132034231,52.3830298078,11.6034116242,11.3631528325,0.0363150537014,5.13339499712,0.724609375
152.091796875,148.080078125,127.744140625,55.0155639475,63.461090392,57.699373819,60.7392849888,-1.11755578757,12.1219998355,0.0644168257713,5.09600003763,0.6650390625
187.130859375,159.447265625,126.62109375,38.1796798566,47.527594291,55.2034853015,67.1311902545,6.28386513951,21.4558112903,0.0309692062438,5.06126321342,0.74609375
83.3818359375,126.91796875,106.702148438,51.9957715204,49.0402129851,95.4823290019,50.0816136359,-12.7823971266,6.62930932876,0.0392677001655,5.13264831024,0.6162109375
170.3671875,131.676757812,128.970703125,55.0588280691,57.8146283969,68.0463933041,58.1231571101,15.4162644338,7.86329590078,0.0354856178164,5.10568672307,0.48046875
89.24609375,110.704101562,133.306640625,65.2289685961,36.8383205124,44.2916439244,46.553436894,4.12861850171,-13.9606709796,0.0248981621116,4.62079824682,0.52734375
101.342773438,99.943359375,67.05859375,37.2898890677,34.2121813736,37.1123516487,41.3375673725,-5.02255847567,18.8682501184,0.0317455157638,4.71667674715,0.556640625
110.07421875,106.775390625,77.466796875,34.2185981643,36.3432305939,30.1199890654,44.3282763368,-3.57751524552,16.9463927069,0.0302144512534,4.7663609169,0.65625
117.583007812,112.862304688,110.701171875,88.9158273858,80.6614112607,79.5577040888,47.0955660347,1.32275661887,2.77777275281,0.0721106603742,5.31447520543,0.7587890625
133.50390625,80.3486328125,60.20703125,61.4067031184,60.8589119694,50.9431755789,39.7141290272,20.1484044003,22.5104655867,0.0176867805421,4.99251920389,0.5654296875
95.33984375,88.423828125,75.298828125,40.6856006466,34.5306710725,29.9814812405,37.425059182,0.350589118044,8.52210507129,0.0186332426965,4.7104228272,0.5380859375
124.6640625,112.6953125,90.421875,51.4746262346,49.4557186079,55.3988534086,47.562909594,2.30509938309,13.4976130862,0.047440290451,5.0370396073,0.701171875
180.520507812,174.059570312,167.374023438,59.0832930441,62.2177954332,65.6462000654,70.6845426727,1.25633634783,4.46022491821,0.0593984797597,4.85879794964,0.7421875
150.23828125,155.03125,141.514648438,34.0633293961,40.8743190884,43.4697023201,63.0662292024,-3.77566901652,6.69338904394,0.0396349057555,4.89465551874,0.615234375
68.4208984375,58.7626953125,44.193359375,60.8523571273,51.0479375555,38.4288826067,24.57334017,1.72277556355,9.68789400636,0.0387034639716,4.79896576197,0.6240234375
103.2734375,75.3134765625,78.1025390625,32.727798974,20.9798632534,22.4446853354,35.2821890485,12.9495423763,3.50184905212,0.0153896315023,4.35223445798,0.365234375
151.006835938,145.521484375,140.504882812,61.2274587998,56.4654513368,55.3881189982,59.8935627796,1.48313955911,3.41915077325,0.0248890146613,5.07534068656,0.57421875
88.9375,109.420898438,42.814453125,45.954949917,47.908967152,37.657232172,42.5712655801,-18.2475287504,32.7234273107,0.0776071101427,4.95460190947,0.8447265625
167.668945312,165.350585938,169.251953125,65.9897806102,66.6468299401,71.1065922199,67.0562294801,1.59354514185,-1.53840014912,0.00959333311766,5.00120124692,0.5390625
162.032226562,166.227539062,84.400390625,29.690196202,29.2684901394,29.7842476168,66.281867616,-12.9308078073,40.9839081991,0.0302398819476,4.56270254908,0.625
230.536132812,213.6171875,197.384765625,34.7054382543,36.1839098162,42.8756195557,86.2223196359,3.37998359124,10.2323325963,0.023404918611,3.60612199023,0.2705078125
162.314453125,147.0234375,130.318359375,51.8130724683,44.8912470317,37.7055591947,61.2777257042,2.90941016785,10.7092557845,0.0266253985465,4.41107958073,0.4541015625
90.482421875,97.291015625,94.1796875,47.2286625473,58.4708901711,72.5693023937,39.6422446084,-1.80777478369,1.53407177469,0.0178799610585,4.9275635755,0.515625
197.604492188,176.25,161.559570312,23.4509715312,27.4632211444,29.3659621437,73.2621989438,5.4682484456,10.4275686653,0.0113871823996,4.46246987691,0.4267578125
60.994140625,26.3876953125,20.2099609375,24.7157268388,28.0743482254,22.330696764,14.7401620107,15.2197730357,10.7712506338,0.00823179073632,4.07165222698,0.2900390625
113.022460938,110.233398438,104.876953125,57.3799739419,59.6398305863,48.4987364536,45.916755645,1.38097708258,3.16453257919,0.0518516041338,4.97726200216,0.78515625
164.2421875,161.966796875,153.466796875,58.9690392936,60.3079732036,52.0496764584,65.7225724231,-0.342870864331,4.41834944161,0.0494918562472,4.92274190556,0.630859375
155.706054688,142.16796875,132.169921875,56.8590853632,56.7698642734,58.730086665,59.1133033035,3.52561003233,7.36871307665,0.0172905046493,5.11739347482,0.6220703125
149.403320312,158.256835938,113.484375,27.8712236216,27.874920336,26.9595282249,63.4251715283,-10.4826720859,22.1317132777,0.0179406814277,4.48666686524,0.5234375
86.02734375,118.235351562,129.984375,76.1481083716,58.1955073058,60.9769723921,47.6228540017,-5.62515817775,-8.90376122564,0.0339575149119,5.01323163304,0.669921875
95.1875,87.4169921875,76.6533203125,74.9990364521,68.1687713763,57.1351872132,36.3161581169,1.89481838234,6.90767723037,0.0355733409524,5.14148127677,0.6181640625
144.440429688,141.34375,82.8408203125,26.5831604616,22.285500997,26.1419101543,57.7328738114,-7.66551722932,31.3853324852,0.00958721525967,4.48508391689,0.248046875
180.990234375,174.84375,146.268554688,69.6995778655,70.132874725,84.6413570525,70.274363798,-1.78514725997,15.8149524768,0.0506835505366,4.51120612832,0.623046875
64.6455078125,67.9169921875,34.873046875,79.3259341418,56.8105571066,43.6217931317,26.5563636275,-6.45724663817,17.6077767615,0.0299873631448,4.48282063167,0.4921875
68.0048828125,76.208984375,52.4443359375,50.8745870644,47.7290251436,56.6197123217,30.2966095672,-7.96205986594,13.3025706121,0.0399062298238,4.4704674346,0.4169921875
143.920898438,149.517578125,153.849609375,59.4174239292,56.4068964955,55.0207599301,60.976222401,-0.823315487182,-2.97855639916,0.0376597493887,4.79147506732,0.615234375
107.00390625,109.2890625,95.97265625,77.3673763433,55.5734701409,53.3755052887,44.7979835296,-3.32905453264,7.65750625216,0.0185263715684,4.96572167365,0.537109375
110.9609375,117.209960938,55.6201171875,58.9880519342,56.1602744315,37.6964026796,46.8103093383,-11.547514747,31.6447697845,0.0340326912701,4.95251804069,0.5771484375
128.059570312,128.125,86.47265625,29.5639099527,27.2037666854,22.1909159865,52.4890713922,-6.78622799086,22.4539566818,0.0381402298808,4.48448118768,0.6533203125
75.7666015625,71.439453125,68.6494140625,54.9891610216,35.1154380626,30.7086411974,30.3047454664,1.39807713096,2.34729923894,0.025465015322,4.72805737751,0.5146484375
92.080078125,93.33984375,70.9208984375,38.9287639878,41.3777346903,34.1577022903,38.3714388419,-4.33006709666,12.2973833647,0.0623933114111,4.92616150384,0.783203125
178.887695312,148.659179688,129.750976562,44.995161252,55.0194927612,46.1617559663,63.8089044307,8.7080183392,15.0822924068,0.0149923879653,4.89304580371,0.556640625
95.939453125,115.512695312,70.611328125,58.9535887877,33.4850397298,29.8688753626,46.4724434602,-13.9856765684,23.3283682131,0.0310172252357,4.86834616885,0.751953125
114.924804688,92.193359375,80.7587890625,37.9421487314,26.9879840675,18.5034155657,40.8609099463,7.64253055656,9.81292228777,0.0242363587022,4.59521980794,0.6064453125
140.030273438,138.422851562,113.615234375,26.788998688,20.644590726,14.9332630741,57.4343784761,-3.36746762755,14.0173945069,0.00789743382484,4.01527127914,0.3193359375
137.475585938,123.342773438,128.147460938,57.5727239635,63.0603063181,64.7319045464,52.1894084748,6.72776025509,-0.416348813313,0.0324329845607,5.04933642079,0.619140625
100.916015625,105.286132812,96.48828125,28.2775856974,22.4178439993,21.356988468,43.8040707028,-3.42400645613,4.44993739513,0.00546473637223,4.49958310829,0.3017578125
155.135742188,124.502929688,97.2138671875,34.9827542869,29.0988011057,25.7203288376,54.2340272521,7.94884696166,19.4187255056,0.0463843867183,4.55689569508,0.52734375
67.484375,81.880859375,78.6162109375,56.7833718474,57.1009032263,56.5503972799,32.5595316995,-5.88165089594,0.232963671561,0.0455368161201,5.08285018697,0.701171875
103.083984375,96.423828125,91.2490234375,30.456917211,35.405133734,37.2008838708,41.281096305,2.22962089817,4.41178458571,0.0270984172821,4.6791507254,0.654296875
96.12109375,79.5869140625,65.7333984375,42.3909099048,49.1970315639,53.1960757791,34.4000486821,5.55400748255,11.0625605246,0.0198945105076,4.91715263993,0.5087890625
147.072265625,111.829101562,91.7783203125,55.9239740311,50.0713074803,46.4351727915,49.3588019976,11.2615474915,16.5427576206,0.0158362463117,5.07244710096,0.611328125
129.796875,111.728515625,72.7802734375,50.4036417296,38.8631479037,29.434905033,47.5622432105,1.18338052043,24.2171541726,0.0214341953397,4.86808644514,0.6650390625
157.430664062,146.141601562,133.4296875,45.7329318096,44.9101801926,44.6191888012,60.7347105973,2.08834279492,8.30721909508,0.053591363132,5.04132311613,0.693359375
115.84765625,109.770507812,76.1484375,87.0815902122,82.8386460455,55.8822303549,43.9999910679,-2.74368858081,18.3078272162,0.0788847729564,5.01718100309,0.69921875
15.7744140625,19.5185546875,10.58203125,22.7700995013,25.5264042116,15.1022914941,7.18007323882,-3.15336387361,4.74111201277,0.00166912435088,2.97707546656,0.1240234375
75.1513671875,72.8720703125,64.9423828125,72.4220859496,65.2641585544,64.2146029727,29.8300108243,0.281815117473,4.79545774204,0.0215962193906,4.86993921224,0.458984375
119.869140625,117.547851562,94.9306640625,51.0082758378,44.1076636366,35.3314395718,48.6402605317,-2.85728597947,12.7368857966,0.0183372143656,4.94095955732,0.7177734375
123.482421875,118.622070312,118.588867188,64.3169920959,65.518758803,66.2694098416,49.0782653324,2.0485010004,0.770405252156,0.0533946603537,5.26364936713,0.779296875
140.297851562,104.4609375,74.779296875,60.231682862,57.7735885732,52.7468167832,46.546174878,11.0757136272,22.5173789055,0.0291462168097,5.18477322422,0.69140625
56.5927734375,50.44921875,39.4111328125,56.7803572656,51.950748154,42.6700860469,20.8109159912,0.779582894157,6.97235191802,0.0510236546397,4.53436540964,0.587890625
178.064453125,174.249023438,163.826171875,23.6488748843,29.3776511274,32.9183865705,71.0806324686,-0.347981399338,5.96890666414,0.0121782273054,4.52767326898,0.3955078125
100.473632812,108.623046875,103.255859375,20.2148926017,18.3691661682,33.9402761992,45.2676722097,-2.44832463504,2.34787214326,0.0071800048463,3.50138296199,0.1845703125
88.2548828125,82.1865234375,75.052734375,70.2810935107,68.8965722656,67.4888529015,33.7270435029,1.66293483082,5.10549377115,0.0435975380242,5.07506542172,0.6591796875
133.115234375,138.35546875,125.1796875,49.1607932812,58.4730891744,64.9332961336,56.0914847356,-3.16196891213,6.77921362081,0.0108420671895,5.10195884427,0.5244140625
130.369140625,80.4775390625,37.564453125,27.073620421,22.8054244892,15.2062559756,38.9569877372,16.881787125,33.1517025372,0.0158816128969,4.36837673101,0.4169921875
175.00390625,144.379882812,120.12890625,51.5465504155,37.5783455761,45.9301969575,62.1421125897,8.28875194195,17.6994131482,0.0369762219489,4.96402525532,0.6669921875
139.455078125,147.041992188,113.514648438,65.0182811852,73.351753094,54.0042657845,58.3572546756,-7.87612133501,16.0775616317,0.0421801507473,5.22671317529,0.640625
139.228515625,124.545898438,92.6328125,44.7963766251,45.9542894783,51.6205538482,52.3581958663,0.973318928381,19.6393504119,0.0155307594687,4.80923127305,0.5615234375
216.169921875,192.794921875,162.612304688,21.3084772962,34.6051518811,46.2752368325,79.2687655095,4.30773388832,18.6504287737,0.0201933123171,4.62810002415,0.4169921875
132.288085938,141.254882812,112.791015625,67.870496618,72.3153661623,59.5994382883,56.0696775309,-7.69876377867,13.4170503878,0.0240710526705,5.21080718189,0.609375
112.975585938,108.455078125,91.9189453125,38.2755785295,36.8560588747,43.7311596985,45.5642331856,-0.0443898007819,10.1392736244,0.0324143208563,4.78745095746,0.62890625
92.3583984375,108.513671875,96.5751953125,65.690008484,65.2419760436,70.9542670848,42.8711157256,-8.49476375746,4.87246993776,0.0471626520157,5.2307049919,0.7373046875
157.818359375,144.065429688,120.811523438,44.8964543818,50.9669644097,52.367155439,59.8668728616,1.68293301133,14.5707473642,0.0194303039461,4.68059365798,0.458984375
110.010742188,110.478515625,81.32421875,58.5437443438,51.9340733615,53.2847814022,45.011537441,-5.28977236041,16.0681923027,0.100484125316,5.17436518956,0.7734375
159.727539062,126.670898438,113.85546875,54.6717565142,55.5911070617,57.5594174101,55.8905968208,12.6550678823,13.0675073443,0.031544059515,4.99819203844,0.65234375
140.552734375,137.211914062,119.586914062,66.6421263191,66.1399366891,67.9023041928,56.0355738437,-1.31036143213,10.1358668284,0.0213138647377,4.97848377648,0.720703125
135.720703125,134.05078125,135.081054688,49.3279257508,50.8239854733,56.2261084024,55.3956107614,0.880568279588,-0.0834172878615,0.0283203311265,5.04576729178,0.5888671875
134.569335938,109.13671875,69.775390625,35.9943989397,36.640206679,28.4668519511,47.3143437294,4.81427930501,25.6962830131,0.0120166912675,4.78776527983,0.5322265625
107.6953125,129.040039062,100.8203125,55.4703867496,40.6892683755,66.3786261479,51.5183442988,-12.7751123304,13.03069538,0.0223602838814,5.06822203499,0.5615234375
135.435546875,138.201171875,129.994140625,58.3593707839,61.8757146312,61.118353141,56.378968906,-2.2317246809,4.3015748035,0.0303871333599,4.83765683202,0.5830078125
146.788085938,119.286132812,87.9658203125,47.9593436894,35.3752645072,22.7653580482,51.7441661058,6.50597633885,20.9672291651,0.0235641300678,4.79976714769,0.63671875
105.26171875,92.8076171875,102.123046875,55.1030981449,47.0233807846,46.0591554087,40.1112341417,7.11213056487,-3.590260644,0.0231674928218,4.85431970179,0.39453125
102.0859375,108.149414062,61.0869140625,25.6447035052,22.0074592213,19.0011632212,44.0262616261,-10.2442176852,25.4203740226,0.019063282758,4.29775815257,0.5419921875
79.197265625,67.060546875,56.013671875,68.9923863011,56.3085827412,45.1936351363,28.7003360621,3.24456523933,7.87682210403,0.0131094418466,4.48454873469,0.384765625
112.13671875,111.049804688,108.294921875,74.1549058255,76.278378812,76.6294664634,45.1398327939,0.198672251161,1.7112630425,0.0325012244284,5.04700737895,0.5517578125
120.662109375,117.411132812,107.328125,76.6427837352,68.3470714863,67.6647854749,48.020283711,-0.334520788113,6.08762121498,0.0558147765696,5.16441163722,0.7021484375
77.369140625,67.126953125,65.7783203125,37.8604869168,41.7453157001,45.405579816,28.7876424575,4.41731791392,2.76173733171,0.0243145674467,4.29057369828,0.46875
143.96484375,123.500976562,80.5244140625,39.0047665153,37.1266571471,26.1849526962,52.3534852979,1.86027718345,26.2174799189,0.0170446932316,4.58577370527,0.560546875
118.955078125,134.512695312,96.6806640625,27.4830902129,32.0345247558,22.5869106425,53.7199235389,-12.569786596,18.3832539398,0.00446542864665,4.07438481312,0.232421875
126.916992188,133.712890625,92.193359375,71.9281728881,75.4332382149,56.8774356865,52.7357276227,-9.22719844693,20.7889319473,0.0166604630649,5.30613113863,0.6865234375
128.78125,100.247070312,54.669921875,29.2204210752,21.0840600709,16.8422840733,44.2849042662,5.76896179596,29.799041417,0.0119440350682,4.21389183748,0.4033203125
113.41015625,130.40234375,73.1044921875,30.3161359671,41.606088919,30.9985480276,51.9769718425,-14.6226802609,28.8098911153,0.0183183401823,4.68082468246,0.52734375
147.65625,146.33984375,141.94140625,39.5197611764,39.6825751666,41.261225797,60.2806910773,-0.283943196825,2.58330674345,0.0210523605347,4.95067749724,0.6044921875
123.236328125,114.525390625,121.159179688,49.296167374,44.7023941508,39.3740457934,48.6024566386,4.82583307037,-2.69476231481,0.0213222764432,4.8243817891,0.5439453125
95.08984375,84.7744140625,68.875,42.989094438,40.8213630505,37.8910856931,35.993282091,1.51861239228,10.8155013088,0.0133575899526,4.78095237579,0.5546875
192.508789062,163.073242188,143.9765625,40.9118469349,49.9176421996,62.3205504885,68.9315885391,8.97101404101,14.7015259309,0.0246233474463,5.10746659988,0.6650390625
124.359375,121.975585938,106.840820312,41.0261415089,55.7284710888,28.5872952706,50.4682667861,-0.834834194132,7.92887014963,0.0173012521118,4.75002622647,0.4521484375
175.536132812,109.54296875,96.5166015625,55.2333178213,71.5614772674,67.9358880169,53.2012586792,25.1214163007,20.5949638789,0.0627992451191,5.27231013907,0.7568359375
125.96875,83.017578125,91.3984375,56.6500617139,67.8942744531,62.847529392,40.0265154721,19.218518161,4.12417212788,0.0362451300025,4.71211197524,0.6328125
183.078125,143.439453125,138.875,60.0262454805,62.6751471355,61.8694284108,62.7842150957,14.8258714242,9.05900368425,0.0341372340918,5.14868945624,0.6826171875
133.975585938,131.643554688,120.381835938,83.4593276087,62.9375535118,48.0454466469,54.0785257241,0.26899291356,5.69508199415,0.0323564596474,4.91742203478,0.5341796875
157.302734375,144.1328125,125.374023438,40.4968429559,32.835972817,26.7806072892,60.2666653294,1.82288795565,11.6653217487,0.0129869924858,4.36051578894,0.3544921875
141.759765625,132.8046875,123.046875,35.2769304035,37.8360068655,37.564394581,55.8264412113,1.95407744298,6.71159143377,0.0218963772058,4.7099089935,0.5439453125
98.2587890625,103.5390625,110.819335938,40.0362679927,48.5270587121,55.8705218524,43.0509543524,0.653348935184,-4.1997092773,0.0389322899282,5.04603226745,0.71875
97.4970703125,101.232421875,83.8876953125,57.0745297356,57.5658987494,53.6643402186,41.0037476397,-4.51173804363,9.37631030924,0.0437054745853,5.05130940049,0.564453125
58.9716796875,60.0322265625,54.5478515625,58.5781410769,56.5698021575,52.7687286738,24.0949409461,-1.45019714299,3.66600154024,0.0172413457185,4.53720019977,0.4541015625
108.547851562,105.506835938,64.767578125,50.0726196786,48.9964917445,35.0897939054,43.2413054042,-5.15560519243,22.7433046586,0.0194313246757,4.9909668825,0.623046875
80.21875,81.82421875,60.3271484375,37.216362224,38.3119947889,30.5012071558,33.6510943787,-4.28013407901,12.4025126823,0.0525048039854,4.79289477931,0.8095703125
77.7373046875,88.45703125,77.6953125,29.7845180356,38.7335160173,31.213649757,35.9956872954,-5.77724365238,4.83215737454,0.0118606062606,4.64816948936,0.5498046875
139.109375,124.57421875,116.370117188,45.0347278107,54.3894409647,54.6098978479,52.7324261227,4.89450842746,7.06100102711,0.0464713647962,5.06140688923,0.7333984375
109.453125,101.942382812,97.140625,38.4876673379,38.0408857014,34.631369986,43.2581638377,2.21895770993,3.77527252912,0.0259990338236,4.86864081661,0.6845703125
99.021484375,99.021484375,99.021484375,59.837667179,59.837667179,59.837667179,40.7539601841,0.00363942240714,0.00166484185978,0.0128579754382,4.89478000511,0.51953125
151.588867188,123.287109375,74.138671875,94.7477526587,75.2666327512,30.7810486763,51.6509207749,5.10599128943,28.2579910704,0.0574909038842,4.5087625263,0.5927734375
122.672851562,119.469726562,83.99609375,63.2787376451,62.9357703766,46.7356886556,48.8614580171,-4.11396927108,19.2598484017,0.0774338245392,4.83528002294,0.7470703125
77.9814453125,59.32421875,29.03515625,41.5571971178,27.6112868851,21.4652866196,26.1947068517,3.85377446189,21.0151690328,0.0311785824597,4.61765712829,0.6240234375
125.1796875,125.1796875,125.1796875,54.7240497282,54.7240497282,54.7240497282,51.6060241652,0.00450408211414,0.00206038010317,0.01648164168,5.0426670219,0.5478515625
79.4912109375,69.43359375,64.41796875,46.3000565362,40.7128315487,38.2568048146,29.7461777248,3.61193443565,4.39681066741,0.0410685911775,4.89902063239,0.6328125
113.642578125,111.145507812,108.8671875,61.6434523559,54.308933637,45.1927721844,46.0823543652,0.776034859785,1.17622931964,0.021453756839,5.03680829115,0.5146484375
