mean_r,mean_g,mean_b,std_r,std_g,std_b,lab_L,lab_a,lab_b,lch_L,lch_C,lch_h,michelson,rms_contrast,local_contrast,sharpness,entropy,edge_sobel,edge_canny,n_components,comp_area_mean,comp_ecc_mean,hog_norm,palette_0_rgb,palette_1_rgb,palette_2_rgb,palette_0_prop,palette_1_prop,palette_2_prop,warm_prop,cold_prop,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,huebin_0,huebin_1,huebin_2,huebin_3,huebin_4,huebin_5,huebin_6,huebin_7,hog_c0,hog_c1,hog_c2,hog_c3,hog_c4,hog_c5,hog_c6,hog_c7,hog_c8,hog_c9,hog_c10,hog_c11,hog_c12,hog_c13,hog_c14,hog_c15
105.319335938,68.0771484375,48.4697265625,55.3494454398,49.3774020902,40.0561503052,32.2763985554,13.6015736147,18.460572342,32.2763985554,24.2308879521,58.2261193085,0.974002957344,0.190907970071,0.0974123179913,0.0309136584401,4.93800906592,0.51171875,0.216796875,3,174.666666667,0.584163006012,3.0,"[109, 53, 35]","[162, 128, 92]","[34, 19, 16]",0.38671875,0.3251953125,0.2880859375,0.9951171875,0.0029296875,0.046875,0.083984375,0.0595703125,0.130859375,0.234375,0.1455078125,0.0673828125,0.056640625,0.0595703125,0.115234375,0.8681640625,0.0830078125,0.0,0.0,0.0,0.00390625,0.00390625,0.041015625,0.0370734408498,0.000620742735919,0.0,0.0365440063179,0.0339081287384,0.00136089045554,0.00571506470442,0.085969619453,0.0761420205235,0.290267586708,0.277485430241,0.0860793963075,0.020103443414,0.106960810721,0.0684274956584,0.0552079603076
107.036132812,117.118164062,76.048828125,41.799321343,35.3974462542,36.3195931997,47.3315731304,-10.9177653383,21.557941098,47.3315731304,26.0924988898,108.950095724,0.714692354202,0.138739064336,0.0848979428411,0.0169150270522,4.88283942232,0.6201171875,0.2275390625,4,158.75,0.484263712202,3.0,"[104, 118, 72]","[154, 152, 115]","[58, 77, 36]",0.35546875,0.3359375,0.30859375,0.357421875,0.0107421875,0.046875,0.099609375,0.068359375,0.1240234375,0.2392578125,0.1552734375,0.072265625,0.0556640625,0.044921875,0.09375,0.2841796875,0.37109375,0.3310546875,0.001953125,0.0048828125,0.001953125,0.0009765625,0.00390625,0.120775222778,0.0248003713787,0.0428528152406,0.0462215393782,0.211378261447,0.246729046106,0.107885621488,0.0647788867354,0.0374462716281,0.238390624523,0.158094450831,0.0840667486191,0.115741595626,0.315094619989,0.0661838874221,0.150126114488
178.764648438,148.529296875,89.814453125,35.0367312877,40.9738521934,40.4861659688,62.7926599249,4.17915174842,35.1280972058,62.7926599249,35.8163041991,82.0658123425,0.563436329365,0.154349789023,0.0861327052116,0.020147036761,4.90543960321,0.537109375,0.197265625,5,110.0,0.115616717395,3.0,"[182, 152, 88]","[137, 99, 48]","[222, 201, 142]",0.4365234375,0.30859375,0.2548828125,1.0,0.0,0.0625,0.0908203125,0.0791015625,0.1064453125,0.228515625,0.1171875,0.0615234375,0.0771484375,0.068359375,0.1083984375,0.814453125,0.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.133544594049,0.0513538233936,0.0527852363884,0.0471316725016,0.244919896126,0.0752827450633,0.0819094702601,0.244919896126,0.136318430305,0.244919896126,0.149275183678,0.0660888776183,0.244919896126,0.244919896126,0.0377514474094,0.0276001896709
135.168945312,139.759765625,130.833984375,64.8367072415,67.4511028214,69.5375613522,56.3692747738,-3.2406939956,4.31058968201,56.3692747738,6.80863210588,148.429395659,0.767302751541,0.262283444405,0.114091865718,0.0123261399567,5.16875544792,0.517578125,0.1494140625,4,132.5,0.866916183403,3.0,"[141, 148, 128]","[60, 61, 56]","[221, 226, 229]",0.40234375,0.3369140625,0.2607421875,0.3671875,0.3759765625,0.01953125,0.05078125,0.0556640625,0.1884765625,0.310546875,0.17578125,0.0615234375,0.04296875,0.037109375,0.0576171875,0.0390625,0.4677734375,0.1669921875,0.0869140625,0.2392578125,0.0,0.0,0.0,0.226783454418,0.251751214266,0.107518225908,0.0452290289104,0.105563670397,0.0188615620136,0.00517828622833,0.0106491362676,0.1525541991,0.0276811588556,0.0142655801028,0.0844399556518,0.193622872233,0.307772099972,0.227560222149,0.307772099972
97.732421875,116.779296875,125.51171875,86.58355274,70.3170979128,55.3578368169,48.093649367,3.39486921093,-6.98780388091,48.093649367,29.6732416957,198.678734283,0.969181954861,0.271830141544,0.158842936158,0.0395628064871,5.27726487194,0.6279296875,0.169921875,1,643.0,0.335938110282,3.0,"[14, 59, 114]","[202, 204, 182]","[141, 131, 84]",0.4775390625,0.2724609375,0.25,0.3203125,0.6171875,0.0263671875,0.087890625,0.0556640625,0.1474609375,0.322265625,0.1640625,0.0693359375,0.046875,0.0302734375,0.0498046875,0.125,0.2177734375,0.0361328125,0.095703125,0.3125,0.2080078125,0.001953125,0.0029296875,0.310121715069,0.054302662611,0.0168234445155,0.0775763094425,0.184177339077,0.138108581305,0.0836853459477,0.0719527304173,0.291462570429,0.00621350808069,0.0,0.0,0.0436670295894,0.310121715069,0.0467455796897,0.00880915578455
169.135742188,139.282226562,105.53125,27.8829187855,26.826836139,23.5715126994,59.7506268172,6.53879629329,22.2836619583,59.7506268172,23.3248755219,72.6788489482,0.740831255913,0.104542411864,0.0766774266958,0.0252209287137,4.53393574267,0.568359375,0.2412109375,8,72.75,0.845628829894,3.0,"[169, 138, 103]","[197, 167, 128]","[131, 103, 78]",0.4189453125,0.33203125,0.2490234375,1.0,0.0,0.076171875,0.09765625,0.087890625,0.130859375,0.130859375,0.12109375,0.0810546875,0.07421875,0.068359375,0.1318359375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178860068321,0.128244757652,0.115151442587,0.185562118888,0.248092517257,0.0345579050481,0.168661594391,0.0952298641205,0.0749688446522,0.159129917622,0.156454384327,0.0575079917908,0.248092517257,0.144361287355,0.0697531029582,0.0654964596033
145.545898438,138.513671875,149.821289062,56.5063761852,61.5320499614,55.476014453,57.7335103723,5.26566289226,-5.28937016424,57.7335103723,8.2933476854,278.025164193,0.778934061527,0.234934702516,0.123007573187,0.0298986937851,4.88676693291,0.595703125,0.2431640625,1,610.0,0.377175611417,3.0,"[210, 212, 215]","[131, 117, 131]","[78, 68, 87]",0.3681640625,0.3447265625,0.287109375,0.4033203125,0.3203125,0.0595703125,0.095703125,0.0634765625,0.1240234375,0.1982421875,0.142578125,0.0712890625,0.0634765625,0.060546875,0.12109375,0.0673828125,0.0048828125,0.001953125,0.00390625,0.224609375,0.2001953125,0.2978515625,0.19921875,0.0418876335025,0.0693215057254,0.186687663198,0.0215055476874,0.0309761986136,0.0211285986006,0.00339718023315,0.0247209519148,0.0113766705617,0.0228224825114,0.0112192388624,0.305512964725,0.40917506814,0.221898302436,0.0314134918153,0.00636545196176
110.116210938,124.326171875,89.677734375,32.6374971709,27.3624946214,31.650768472,50.0854897321,-11.4353706281,17.3909579622,50.0854897321,22.7036737584,127.178130123,0.83793848753,0.108408868313,0.0574124082923,0.0146012175828,4.58673562731,0.31640625,0.1455078125,2,162.0,0.914815975976,2.99999976158,"[82, 100, 60]","[114, 127, 96]","[148, 157, 126]",0.4033203125,0.33984375,0.2568359375,0.19921875,0.1298828125,0.0361328125,0.0791015625,0.06640625,0.1181640625,0.2744140625,0.1884765625,0.0625,0.0546875,0.0478515625,0.072265625,0.1279296875,0.3076171875,0.4599609375,0.0576171875,0.046875,0.0,0.0,0.0,0.170244798064,0.0371863730252,0.0646669566631,0.00571357738227,0.0883528664708,0.0447579398751,0.298515319824,0.19766522944,0.0597790628672,0.0893374308944,0.00855411589146,0.00447268364951,0.0259937494993,0.298515319824,0.298515319824,0.167794287205
115.212890625,124.076171875,100.704101562,35.1773352026,27.1074622631,26.9973476485,50.6214275781,-7.7581892142,11.8497555616,50.6214275781,16.197297622,119.242050871,0.809268057346,0.109763264656,0.0706581994891,0.0227626040578,4.2844119983,0.3701171875,0.140625,4,94.75,0.447290721195,2.99999976158,"[99, 113, 89]","[155, 149, 130]","[219, 198, 177]",0.7783203125,0.171875,0.0498046875,0.23046875,0.0107421875,0.0537109375,0.1025390625,0.0693359375,0.13671875,0.1572265625,0.1484375,0.0751953125,0.0732421875,0.0595703125,0.1240234375,0.203125,0.0703125,0.712890625,0.0,0.0009765625,0.001953125,0.0,0.0107421875,0.0759359523654,0.130552083254,0.024120490998,0.0755570232868,0.300389021635,0.110976502299,0.14078964293,0.0242441538721,0.146007195115,0.300389021635,0.300389021635,0.0741253197193,0.300389021635,0.123927891254,0.0292427279055,0.139473795891
113.30859375,118.782226562,99.984375,50.8152528887,61.3686863202,42.5897919795,48.0494069255,-4.95652767969,9.15426670367,48.0494069255,13.1080160419,121.584064719,0.931016802788,0.224855899811,0.117113120854,0.015432712622,4.99184380898,0.5654296875,0.1923828125,3,193.0,0.0920266601755,3.00000023842,"[106, 100, 93]","[169, 194, 146]","[26, 29, 30]",0.51953125,0.3173828125,0.1630859375,0.4697265625,0.1953125,0.048828125,0.068359375,0.06640625,0.15625,0.259765625,0.158203125,0.0556640625,0.0556640625,0.044921875,0.0859375,0.388671875,0.1552734375,0.25,0.02734375,0.1318359375,0.033203125,0.0009765625,0.0126953125,0.134833589196,0.036196231842,0.0642604455352,0.218238890171,0.394877582788,0.187625944614,0.0130124958232,0.0148699618876,0.0198665075004,0.0460135750473,0.0,0.00896491762251,0.188115388155,0.394877582788,0.0570983551443,0.0455859079957
109.419921875,111.129882812,103.448242188,41.739700189,50.1333546418,38.9646682009,45.8755071843,-1.63390497699,3.84290768435,45.8755071843,10.1723047714,169.95712435,0.933398008347,0.185152098536,0.0924344584346,0.0325563438237,4.92526890389,0.619140625,0.263671875,6,105.666666667,0.723696704056,3.00000023842,"[146, 158, 140]","[54, 48, 54]","[103, 97, 92]",0.451171875,0.28125,0.267578125,0.3271484375,0.1435546875,0.056640625,0.09375,0.083984375,0.1298828125,0.185546875,0.1240234375,0.0732421875,0.0791015625,0.05859375,0.115234375,0.1435546875,0.18359375,0.2900390625,0.0078125,0.0302734375,0.154296875,0.0859375,0.1044921875,0.264582008123,0.133764520288,0.180476978421,0.0541309192777,0.128957569599,0.094819188118,0.106052927673,0.0937264785171,0.220845654607,0.264582008123,0.255511045456,0.0646944865584,0.0387096554041,0.0911010205746,0.113236613572,0.0646041631699
62.947265625,82.08203125,38.822265625,53.1430406164,50.2736370613,53.273319171,31.6697430636,-14.9516559072,22.1664858691,31.6697430636,27.3199912376,116.737697013,0.871309995651,0.196850016713,0.0950026214123,0.0220754109323,4.52127593321,0.3359375,0.115234375,4,86.0,0.695759328536,2.99999976158,"[33, 50, 12]","[67, 102, 35]","[191, 188, 169]",0.5947265625,0.2802734375,0.125,0.29296875,0.0,0.0390625,0.0986328125,0.0732421875,0.1181640625,0.1923828125,0.1416015625,0.0859375,0.0751953125,0.0576171875,0.1181640625,0.1015625,0.40625,0.4921875,0.0,0.0,0.0,0.0,0.0,0.0605332255363,0.0184342116117,0.0172787886113,0.0685259476304,0.276811391115,0.0323462411761,0.0352071113884,0.0139051890001,0.0100874239579,0.124030150473,0.178717076778,0.0796594396234,0.0321493186057,0.0164340212941,0.0132668325678,0.0169202145189
108.219726562,126.73046875,61.7578125,53.0372580709,57.4346062364,34.7630362449,49.5072758918,-16.9778483659,31.659024191,49.5072758918,36.5407884927,110.87812631,0.974542915821,0.212131604552,0.142560049891,0.0569831952453,4.96930755557,0.783203125,0.3125,1,802.0,0.212613889938,2.99999976158,"[106, 127, 59]","[50, 63, 28]","[176, 197, 102]",0.375,0.33203125,0.29296875,0.1953125,0.0,0.0751953125,0.0869140625,0.0869140625,0.1240234375,0.1689453125,0.1298828125,0.068359375,0.0908203125,0.0517578125,0.1171875,0.154296875,0.7294921875,0.1123046875,0.0,0.0,0.0,0.0009765625,0.0029296875,0.2169033885,0.247613817453,0.104902416468,0.0915976762772,0.184106841683,0.0106775881723,0.091522179544,0.113407202065,0.148246213794,0.250204712152,0.21048976481,0.0878200754523,0.0104865897447,0.0994219332933,0.0490574091673,0.0562657192349
124.784179688,116.001953125,101.881835938,43.6286856398,40.9388119553,46.3446529555,48.8447338428,1.18177788471,9.21523920979,48.8447338428,12.2421004799,123.981397267,0.849923729897,0.1619823277,0.108179681003,0.0329447686672,5.02987313712,0.7255859375,0.3115234375,2,371.5,0.227912995989,3.0,"[120, 112, 97]","[178, 165, 157]","[74, 68, 48]",0.451171875,0.2841796875,0.2646484375,0.7451171875,0.0205078125,0.052734375,0.0810546875,0.087890625,0.154296875,0.2109375,0.138671875,0.064453125,0.056640625,0.05078125,0.1025390625,0.3955078125,0.357421875,0.01171875,0.001953125,0.00390625,0.0390625,0.064453125,0.1259765625,0.266054689884,0.127312868834,0.183197155595,0.122393764555,0.266054689884,0.0869356691837,0.0896848589182,0.211833402514,0.144729971886,0.266054689884,0.103599391878,0.248023405671,0.0895361453295,0.266054689884,0.133525148034,0.060386698693
119.1953125,111.443359375,93.3759765625,34.1602802045,31.2317558438,27.5613351693,46.9179494402,-0.129327002976,11.0924642165,46.9179494402,11.5292469906,99.4667177186,0.941251039505,0.123263478279,0.0870961099863,0.0297669563442,4.60769294345,0.5322265625,0.21875,7,77.8571428571,0.845399959954,3.0,"[114, 105, 87]","[151, 142, 120]","[44, 47, 43]",0.5810546875,0.3203125,0.0986328125,0.8447265625,0.0654296875,0.076171875,0.099609375,0.07421875,0.119140625,0.1591796875,0.1240234375,0.0703125,0.078125,0.076171875,0.123046875,0.6748046875,0.2265625,0.037109375,0.02734375,0.02734375,0.0068359375,0.0,0.0,0.0544803850353,0.0385869927704,0.0294190067798,0.0698332265019,0.112080805004,0.0336063802242,0.027586100623,0.0235137436539,0.0225861277431,0.264942288399,0.110044397414,0.227380514145,0.250648468733,0.105283476412,0.238450691104,0.264942288399
152.124023438,133.9453125,122.896484375,54.8027112217,65.2809802644,52.0405399678,56.6167747765,5.71614995332,8.77129303019,56.6167747765,15.5312238777,105.258566549,0.771628260612,0.239847287536,0.177227795124,0.0669381767511,5.18329025148,0.841796875,0.3271484375,2,431.0,0.148256839495,3.0,"[204, 204, 178]","[152, 118, 111]","[84, 58, 62]",0.3935546875,0.3037109375,0.302734375,0.748046875,0.0126953125,0.0595703125,0.1005859375,0.0771484375,0.126953125,0.2041015625,0.1201171875,0.0556640625,0.0703125,0.0595703125,0.1259765625,0.2548828125,0.3564453125,0.0556640625,0.00390625,0.0029296875,0.0087890625,0.025390625,0.2919921875,0.0818302035332,0.276234835386,0.276234835386,0.051754809916,0.123758718371,0.0484550744295,0.0129208611324,0.0693674087524,0.140396386385,0.162736475468,0.0188488382846,0.0327618531883,0.0862483531237,0.251574575901,0.232882916927,0.0987536460161
90.001953125,81.2412109375,86.9140625,59.9196075687,62.7771155067,63.3249342854,34.2675671041,5.11177988496,-1.79170994124,34.2675671041,7.1797624215,215.450787337,0.992650210857,0.243569776416,0.124072469771,0.032548815012,5.00476255694,0.58984375,0.251953125,3,201.333333333,0.487083402981,3.0,"[46, 34, 39]","[145, 140, 147]","[242, 241, 246]",0.59375,0.373046875,0.033203125,0.6298828125,0.1015625,0.0556640625,0.08984375,0.0498046875,0.13671875,0.2353515625,0.13671875,0.052734375,0.0712890625,0.05859375,0.11328125,0.2255859375,0.0,0.0,0.0,0.0048828125,0.25390625,0.193359375,0.322265625,0.233868941665,0.0476810783148,0.327061295509,0.196431964636,0.0783253759146,0.0739292874932,0.1987092942,0.175161778927,0.0507905855775,0.0368157736957,0.0151016153395,0.0178247280419,0.0479259677231,0.233526349068,0.327061295509,0.327061295509
96.6240234375,106.8203125,78.203125,72.7099213661,75.8221019882,66.5274096913,41.8780672382,-8.37099401531,13.8409207426,41.8780672382,17.3700084018,140.732341102,0.967985570431,0.289950668812,0.128589466214,0.0366233661771,5.07935905281,0.615234375,0.23046875,7,90.0,0.339980835654,2.99999976158,"[23, 30, 21]","[136, 150, 95]","[204, 214, 201]",0.447265625,0.400390625,0.15234375,0.19140625,0.3154296875,0.05859375,0.0830078125,0.0595703125,0.123046875,0.2353515625,0.1357421875,0.0595703125,0.0634765625,0.0625,0.119140625,0.064453125,0.33984375,0.34765625,0.140625,0.0224609375,0.01171875,0.0234375,0.0498046875,0.311608046293,0.0240974742919,0.0585299246013,0.0424561612308,0.137614920735,0.167053282261,0.084476031363,0.192425772548,0.311608046293,0.0835281983018,0.0291504468769,0.061409201473,0.0595399662852,0.0644952654839,0.0327791981399,0.0145563352853
96.73046875,106.8828125,92.2109375,72.4084794743,77.4380670978,72.0739260612,42.4928527475,-6.35012141066,6.65027494086,42.4928527475,10.4751799883,130.440888011,0.992187440395,0.296650469303,0.129968851805,0.0379188992083,5.0261695115,0.630859375,0.259765625,1,646.0,0.630248785411,3.0,"[111, 127, 100]","[14, 15, 15]","[208, 219, 210]",0.4814453125,0.3349609375,0.18359375,0.34375,0.26171875,0.0361328125,0.0732421875,0.05859375,0.140625,0.2236328125,0.1572265625,0.0517578125,0.0634765625,0.1162109375,0.0791015625,0.2578125,0.1806640625,0.333984375,0.0537109375,0.11328125,0.041015625,0.0146484375,0.0048828125,0.266374230385,0.266374230385,0.0799480006099,0.0988777130842,0.252365857363,0.0342399217188,0.0474795103073,0.16735380888,0.171985551715,0.18982771039,0.104623436928,0.138195082545,0.266374230385,0.266374230385,0.0935332998633,0.266374230385
121.856445312,106.026367188,98.9794921875,33.1251164128,27.693183109,28.7136075601,45.9137894936,5.31616603923,6.28707331318,45.9137894936,10.2464114903,157.345585181,0.990049064159,0.111071795225,0.0578556135297,0.0151889696717,4.44664330708,0.3203125,0.12890625,4,82.0,0.673808348782,3.00000023842,"[135, 118, 111]","[87, 76, 71]","[173, 148, 133]",0.4892578125,0.384765625,0.1259765625,0.7998046875,0.015625,0.041015625,0.0791015625,0.06640625,0.1416015625,0.19921875,0.1435546875,0.0712890625,0.06640625,0.064453125,0.126953125,0.580078125,0.0009765625,0.0,0.0,0.0029296875,0.07421875,0.1728515625,0.1689453125,0.0210028868169,0.0124074360356,0.0270863939077,0.0652264505625,0.0658876299858,0.0313491895795,0.0252853035927,0.00980221759528,0.00376141630113,0.110959038138,0.26168051362,0.0582492090762,0.15847209096,0.106280840933,0.172129929066,0.0157997235656
112.364257812,89.5986328125,92.908203125,47.103372149,93.6970060538,89.6088906978,41.6440127244,11.8304312294,7.31726754497,41.6440127244,26.2980661453,104.189263934,0.897412061691,0.321994334459,0.149608746171,0.0402659475803,4.88848171444,0.5341796875,0.197265625,2,273.5,0.823644350478,3.0,"[82, 12, 19]","[185, 229, 226]","[112, 143, 141]",0.5595703125,0.2265625,0.2138671875,0.5771484375,0.408203125,0.033203125,0.09765625,0.0556640625,0.1220703125,0.23828125,0.1337890625,0.052734375,0.0771484375,0.0712890625,0.1181640625,0.0546875,0.001953125,0.01953125,0.212890625,0.1787109375,0.0078125,0.0029296875,0.521484375,0.0289899613708,0.0181116834283,0.00648490898311,0.00277259782888,0.00524367811158,0.00460075493902,0.00683285528794,0.00736233685166,0.0465664789081,0.199203550816,0.292493879795,0.292493879795,0.0894982591271,0.102080538869,0.292493879795,0.260189652443
146.291015625,144.234375,128.994140625,59.0439726012,52.8924113435,62.6716390456,59.3698697601,0.126842966028,9.12518904708,59.3698697601,19.9175206405,131.740508256,0.923195838928,0.20287810266,0.145617365837,0.0714664980769,5.0453009906,0.6416015625,0.2451171875,2,328.5,0.760431878709,3.0,"[181, 153, 118]","[154, 197, 214]","[65, 65, 56]",0.4921875,0.2685546875,0.2392578125,0.6005859375,0.359375,0.060546875,0.087890625,0.05859375,0.1220703125,0.2373046875,0.1328125,0.0625,0.080078125,0.0439453125,0.1142578125,0.5595703125,0.0546875,0.03125,0.0341796875,0.3125,0.0009765625,0.0029296875,0.00390625,0.0584275871515,0.0314118042588,0.0774956941605,0.174826622009,0.154980450869,0.054552976042,0.146658062935,0.260730206966,0.10557962954,0.260730206966,0.260730206966,0.0775376409292,0.0742042735219,0.073587872088,0.0219945274293,0.014139498584
110.822265625,107.755859375,97.1787109375,56.3857706274,52.7550257237,52.3272296308,44.7311667506,-0.750222105164,6.57677685126,44.7311667506,9.25534626218,105.117021263,0.878796339035,0.208099097013,0.0986387953162,0.0233996771276,5.0042731626,0.5595703125,0.2109375,8,71.625,0.742252939044,3.00000023842,"[63, 63, 52]","[120, 115, 104]","[207, 199, 189]",0.4453125,0.37109375,0.18359375,0.54296875,0.126953125,0.0537109375,0.1025390625,0.0693359375,0.126953125,0.171875,0.1455078125,0.0869140625,0.076171875,0.0498046875,0.1171875,0.4853515625,0.15625,0.2353515625,0.04296875,0.046875,0.0078125,0.0107421875,0.0146484375,0.253871232271,0.216676205397,0.130946844816,0.16419057548,0.253871232271,0.0348853953183,0.0284724235535,0.0156804844737,0.00438351789489,0.114464484155,0.0639272853732,0.0457715541124,0.172974616289,0.20572462678,0.153009071946,0.143930062652
139.865234375,138.063476562,127.448242188,71.5659210587,73.8598683347,72.4339223181,56.0335351866,-0.880846240739,5.90223946608,56.0335351866,9.58817205674,163.405826952,1.0,0.286073327065,0.184729084373,0.0775250196457,5.21586507925,0.7373046875,0.314453125,1,755.0,0.520111345992,3.0,"[149, 144, 119]","[55, 52, 52]","[228, 232, 230]",0.4052734375,0.326171875,0.2685546875,0.4833984375,0.2880859375,0.0673828125,0.08203125,0.0654296875,0.1142578125,0.1865234375,0.1279296875,0.0732421875,0.0791015625,0.064453125,0.1396484375,0.2412109375,0.27734375,0.048828125,0.0791015625,0.15625,0.0732421875,0.0625,0.0615234375,0.0873408392072,0.265798181295,0.265798181295,0.0681916102767,0.243524134159,0.213231652975,0.0696459040046,0.0641447007656,0.025071779266,0.0468847304583,0.178366139531,0.0327256284654,0.056918695569,0.112307481468,0.265798181295,0.265798181295
136.921875,84.0107421875,23.193359375,89.453275109,62.8804738068,33.7363357009,40.1274472957,17.5509329059,37.3224209093,40.1274472957,45.1850258725,103.173488118,1.0,0.248975247145,0.158035323024,0.0469781979918,5.01036493968,0.724609375,0.275390625,3,247.333333333,0.484603758005,3.0,"[184, 97, 13]","[27, 19, 20]","[238, 188, 57]",0.478515625,0.3603515625,0.1611328125,0.8564453125,0.1025390625,0.0517578125,0.0712890625,0.0751953125,0.16796875,0.2177734375,0.1484375,0.0625,0.056640625,0.0576171875,0.0908203125,0.71484375,0.09375,0.0048828125,0.0009765625,0.0400390625,0.0771484375,0.02734375,0.041015625,0.260871738195,0.264182031155,0.264182031155,0.180848881602,0.226576879621,0.0287487562746,0.0,0.0115538556129,0.0489618815482,0.264182031155,0.171848639846,0.0325737185776,0.169854879379,0.231774359941,0.150272876024,0.19266204536
179.09765625,169.947265625,142.248046875,22.2855718629,21.1481740574,19.3429421301,69.58680499,-1.29338203984,15.4933348575,69.58680499,15.7516340966,94.2086645461,0.501278936863,0.0826630294323,0.056905567646,0.00715055409819,4.19013220326,0.3720703125,0.12109375,8,47.625,0.583665119659,3.0,"[195, 184, 156]","[173, 166, 137]","[134, 125, 104]",0.4814453125,0.38671875,0.1318359375,0.9609375,0.0,0.046875,0.0888671875,0.076171875,0.134765625,0.1806640625,0.181640625,0.0849609375,0.05859375,0.0439453125,0.103515625,0.4716796875,0.5283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0730169788003,0.0136525910348,0.0560573637486,0.108075916767,0.14637196064,0.0647279843688,0.0808142498136,0.0258240867406,0.00833534728736,0.229432821274,0.044468510896,0.133764952421,0.162308126688,0.237199738622,0.205867215991,0.258005708456
103.352539062,108.953125,119.411132812,60.2503868423,57.7429797377,57.0867958365,44.8459669427,0.398821119795,-6.60096764444,44.8459669427,6.93731151851,265.424589502,1.0,0.228105828166,0.0866415649652,0.0171853639185,5.01376805644,0.3564453125,0.1396484375,1,365.0,0.735060831986,3.00000023842,"[84, 93, 109]","[172, 173, 179]","[21, 27, 34]",0.4169921875,0.3681640625,0.21484375,0.041015625,0.93359375,0.029296875,0.0498046875,0.0693359375,0.16015625,0.3203125,0.1806640625,0.0595703125,0.044921875,0.0400390625,0.0458984375,0.0322265625,0.00390625,0.0,0.0009765625,0.619140625,0.337890625,0.00390625,0.001953125,0.0766497775912,0.173859640956,0.137392669916,0.00733115989715,0.0868384614587,0.0180133208632,0.19253847003,0.0,0.0,0.0427714474499,0.0877000540495,0.369302809238,0.170966029167,0.0,0.0,0.0
121.360351562,140.530273438,131.797851562,26.4643043469,29.227807111,44.003075568,56.8596969326,-7.12714619026,2.95669312392,56.8596969326,16.1358052504,165.732097943,0.497405797243,0.106456451118,0.0684472471476,0.0144644267857,4.64870094586,0.5224609375,0.2421875,8,66.875,0.5759629493,3.00000023842,"[108, 139, 140]","[121, 106, 69]","[145, 177, 179]",0.4873046875,0.2587890625,0.25390625,0.2734375,0.619140625,0.05078125,0.0986328125,0.0849609375,0.14453125,0.173828125,0.1318359375,0.0751953125,0.0712890625,0.0615234375,0.107421875,0.1611328125,0.1884765625,0.0478515625,0.1279296875,0.4736328125,0.0009765625,0.0,0.0,0.263340830803,0.263340830803,0.186381340027,0.0390113964677,0.223180308938,0.00899976491928,0.0116414818913,0.00554838124663,0.0911074057221,0.150002852082,0.059725549072,0.202860310674,0.263340830803,0.263340830803,0.150994837284,0.197021514177
132.838867188,122.409179688,109.318359375,38.4821693324,40.5760709399,34.8917720485,51.5099272498,1.92954235079,8.5369168041,51.5099272498,10.3009880358,107.733037953,0.86243391037,0.155125930905,0.104656763375,0.0387696512043,4.9154592961,0.697265625,0.287109375,4,178.5,0.616370310951,3.0,"[169, 161, 141]","[126, 116, 104]","[81, 67, 62]",0.3984375,0.361328125,0.240234375,0.9560546875,0.0,0.06640625,0.095703125,0.080078125,0.1220703125,0.162109375,0.1435546875,0.0625,0.0634765625,0.064453125,0.1396484375,0.62890625,0.2119140625,0.0029296875,0.0,0.0,0.0,0.060546875,0.095703125,0.242622032762,0.242622032762,0.0303736943752,0.133903846145,0.229885295033,0.143620029092,0.182184129953,0.0907152071595,0.242622032762,0.237272828817,0.0335507541895,0.0545493662357,0.0526100508869,0.0628323256969,0.129181310534,0.125383868814
125.446289062,124.620117188,122.485351562,35.2107639279,38.1668984116,41.829286852,51.9377179044,0.321607055666,1.49304420983,51.9377179044,6.1206549612,179.793001193,0.71897405386,0.146579012275,0.0705075412989,0.00816263444722,4.73091995433,0.439453125,0.169921875,4,112.5,0.623468730365,3.0,"[152, 156, 159]","[117, 112, 100]","[67, 62, 62]",0.4921875,0.3154296875,0.1923828125,0.404296875,0.5234375,0.029296875,0.0654296875,0.0693359375,0.1689453125,0.271484375,0.177734375,0.0654296875,0.0458984375,0.03515625,0.0712890625,0.2138671875,0.1787109375,0.033203125,0.0302734375,0.4384765625,0.05078125,0.017578125,0.037109375,0.237527832389,0.223157733679,0.135195121169,0.049444951117,0.193019002676,0.019894964993,0.210472002625,0.0359230414033,0.119991980493,0.25489628315,0.175461709499,0.10056887567,0.103636436164,0.0362120382488,0.0160060506314,0.103346146643
